EmployeeId,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FirstJob,JuniorRole,AvgSalaryRole
1251,50,0.0,Travel_Rarely,Research & Development,11,3,Life Sciences,3,Female,3,5,Manager,2,Single,19926,3,No,15,3,2,0,21,5,3,5,4,4,4,0,0,1
1252,29,1.0,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Yes,12,3,4,0,10,5,4,3,2,0,2,0,1,0
1253,31,0.0,Travel_Rarely,Research & Development,1,4,Medical,3,Male,3,1,Research Scientist,2,Single,2501,1,No,17,3,2,0,1,4,3,1,1,1,0,0,1,0
1254,38,1.0,Non-Travel,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,2592,5,No,13,3,4,3,13,3,3,11,10,3,8,0,0,0
1255,41,0.0,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,3,2,Research Scientist,4,Divorced,5467,3,Yes,14,3,1,2,12,4,2,6,2,3,3,0,1,1
1256,36,1.0,Travel_Rarely,Research & Development,12,4,Life Sciences,3,Female,3,2,Manufacturing Director,3,Married,4663,9,Yes,12,3,2,2,7,2,3,3,2,1,1,0,1,0
1257,41,0.0,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Male,2,4,Manager,1,Divorced,17181,4,No,13,3,2,1,21,2,2,7,6,7,7,0,0,0
1258,52,0.0,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,4,Manager,4,Married,17099,2,No,15,3,2,1,26,2,2,9,8,7,8,0,0,0
1259,40,0.0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,2,Research Scientist,4,Single,4661,1,No,13,3,3,0,9,4,3,9,8,8,8,0,0,1
1260,49,0.0,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Female,3,5,Research Director,1,Single,18665,9,Yes,11,3,4,0,22,4,3,3,2,1,2,0,1,1
1261,27,0.0,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,2,Sales Executive,4,Married,5769,1,Yes,11,3,4,0,6,3,3,6,2,4,4,0,1,0
1262,38,0.0,Travel_Rarely,Research & Development,2,3,Life Sciences,4,Male,3,1,Research Scientist,4,Single,3944,5,Yes,11,3,3,0,6,3,3,3,2,1,2,0,1,1
1263,51,0.0,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,3,Sales Executive,2,Married,10596,2,No,11,3,2,0,14,5,3,4,2,3,2,0,1,1
1264,40,0.0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,1,Research Scientist,3,Divorced,2345,2,No,14,3,3,1,8,3,4,3,1,1,2,0,1,0
1265,29,0.0,Travel_Rarely,Research & Development,6,1,Medical,2,Female,3,1,Laboratory Technician,4,Married,3131,1,No,13,3,1,1,10,5,3,10,8,0,8,0,0,0
1266,40,0.0,Travel_Rarely,Sales,10,4,Marketing,1,Male,2,3,Sales Executive,2,Divorced,9705,2,No,12,3,2,1,11,2,2,1,0,0,0,0,1,1
1267,51,1.0,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,13116,2,No,11,3,4,0,15,2,3,2,2,2,2,0,1,0
1268,34,1.0,Travel_Frequently,Research & Development,10,4,Technical Degree,4,Male,2,2,Healthcare Representative,3,Married,5063,1,No,14,3,2,1,8,3,2,8,2,7,7,0,1,0
1269,30,0.0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,1,2,Manufacturing Director,4,Single,6091,2,No,20,4,3,0,11,2,3,5,4,0,2,0,0,0
1270,49,1.0,Travel_Frequently,Sales,2,3,Medical,4,Male,2,2,Sales Executive,2,Married,5390,2,No,14,3,4,0,17,3,2,9,6,0,8,0,0,0
1271,29,0.0,Travel_Rarely,Research & Development,19,3,Technical Degree,4,Male,3,2,Manufacturing Director,4,Divorced,4262,4,No,12,3,2,2,8,2,4,3,2,1,2,0,1,0
1272,35,0.0,Travel_Rarely,Sales,1,5,Marketing,3,Male,3,3,Sales Executive,2,Married,7295,1,No,13,3,1,2,10,3,3,10,8,0,6,0,0,1
1273,45,0.0,Travel_Rarely,Sales,11,2,Life Sciences,4,Female,3,4,Manager,4,Married,17650,3,No,13,3,2,1,26,4,4,9,3,1,1,0,0,1
1274,50,1.0,Travel_Frequently,Research & Development,22,5,Medical,3,Male,1,4,Research Director,4,Single,14411,1,Yes,13,3,4,0,32,2,3,32,6,13,9,0,0,0
1275,43,0.0,Travel_Frequently,Research & Development,27,3,Life Sciences,3,Female,3,3,Manufacturing Director,1,Married,10820,8,No,11,3,3,1,18,1,3,8,7,0,1,0,0,1
1276,32,1.0,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,2,1,Laboratory Technician,2,Single,2837,1,No,13,3,3,0,6,3,3,6,2,4,1,0,1,0
1277,47,0.0,Travel_Rarely,Research & Development,2,4,Medical,1,Female,3,4,Research Director,3,Married,17169,3,No,19,3,2,2,26,2,4,20,17,5,6,0,0,1
1278,51,0.0,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,2,4,Manufacturing Director,2,Single,13142,3,No,16,3,2,0,29,1,2,5,2,0,3,0,1,1
1279,46,0.0,Travel_Rarely,Research & Development,7,2,Medical,4,Male,3,3,Manufacturing Director,3,Divorced,10845,6,No,13,3,2,1,13,3,3,8,7,0,7,0,0,1
1280,44,1.0,Travel_Rarely,Human Resources,1,2,Medical,2,Male,2,3,Human Resources,1,Married,10482,9,No,14,3,4,1,24,1,3,20,6,3,6,0,0,1
1281,29,0.0,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,4,Research Director,4,Divorced,16124,3,No,14,3,2,2,9,2,2,7,7,1,7,0,0,1
1282,46,0.0,Travel_Rarely,Sales,1,2,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,0,0,1
1283,48,1.0,Travel_Frequently,Research & Development,4,5,Medical,3,Male,2,4,Manager,4,Married,15202,2,No,25,4,2,1,23,3,3,2,2,2,2,0,1,0
1284,40,1.0,Non-Travel,Research & Development,8,2,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,4069,3,Yes,18,3,3,0,8,2,3,2,2,2,2,0,1,0
1285,29,1.0,Travel_Rarely,Sales,1,3,Medical,2,Female,2,1,Sales Representative,3,Divorced,2800,6,Yes,19,3,3,3,5,3,3,3,2,0,2,0,1,1
1286,40,0.0,Travel_Rarely,Sales,2,2,Marketing,4,Female,3,2,Sales Executive,2,Divorced,5715,7,No,12,3,3,2,8,5,3,5,4,1,3,0,0,0
1287,30,1.0,Travel_Frequently,Sales,26,4,Marketing,3,Female,2,2,Sales Executive,1,Single,6696,5,No,15,3,3,0,9,5,2,6,3,0,1,0,0,0
1288,42,0.0,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6062,9,Yes,13,3,4,1,8,4,3,4,3,0,2,0,0,0
1289,41,0.0,Non-Travel,Research & Development,2,4,Other,1,Female,2,2,Healthcare Representative,3,Single,6811,2,Yes,17,3,1,0,10,3,3,8,7,0,7,0,0,0
1290,42,1.0,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,2,2,Research Scientist,3,Single,4332,1,No,12,3,4,0,20,2,3,20,9,3,7,0,0,1
1291,42,0.0,Non-Travel,Research & Development,2,1,Life Sciences,3,Male,3,4,Manager,3,Married,17861,0,Yes,13,3,4,0,21,3,2,20,8,2,10,0,0,1
1292,25,0.0,Travel_Rarely,Sales,13,1,Medical,2,Male,3,1,Sales Representative,3,Married,2096,1,No,11,3,3,0,7,1,3,7,4,0,6,0,0,0
1293,32,1.0,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,0,1,1
1294,43,1.0,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,5675,1,No,20,4,3,1,7,5,3,7,7,7,7,0,0,0
1295,26,1.0,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,2933,1,Yes,13,3,3,1,1,3,2,1,0,1,0,0,1,0
1296,38,1.0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,2,Manufacturing Director,2,Married,4855,4,No,11,3,1,2,7,2,3,5,2,1,4,0,1,0
1297,31,1.0,Travel_Rarely,Sales,13,4,Medical,2,Male,3,2,Sales Executive,1,Divorced,4233,2,No,17,3,3,0,9,2,1,3,1,1,2,0,1,0
1298,27,1.0,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Male,4,2,Manufacturing Director,2,Married,6142,1,Yes,20,4,2,1,6,0,3,6,2,0,3,0,1,0
1299,41,0.0,Travel_Rarely,Research & Development,6,3,Medical,4,Male,2,2,Manufacturing Director,2,Single,6032,6,Yes,15,3,4,0,8,3,3,5,4,1,2,0,0,0
1300,36,0.0,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,3,4,0,18,2,3,16,14,5,12,0,0,0
1301,38,0.0,Travel_Frequently,Research & Development,12,3,Life Sciences,1,Male,2,2,Healthcare Representative,1,Divorced,6288,2,No,15,3,3,1,13,3,2,4,3,1,2,0,0,0
1302,35,0.0,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,4,1,Research Scientist,3,Single,2506,3,No,13,3,3,0,7,0,3,2,2,2,2,0,1,0
1303,45,0.0,Non-Travel,Sales,9,4,Life Sciences,2,Female,2,2,Sales Executive,3,Married,5593,1,No,13,3,4,1,15,2,3,15,10,4,12,0,0,0
1304,47,0.0,Travel_Frequently,Sales,3,3,Medical,4,Female,3,4,Sales Executive,3,Divorced,13770,9,Yes,12,3,4,2,28,2,2,22,2,11,13,0,1,1
1305,56,0.0,Travel_Rarely,Research & Development,4,4,Technical Degree,4,Female,3,5,Manager,1,Divorced,19943,4,No,13,3,4,1,28,2,3,5,2,4,2,0,1,1
1306,32,1.0,Travel_Rarely,Sales,1,4,Medical,2,Male,2,1,Sales Representative,2,Married,2269,0,No,14,3,2,1,3,2,3,2,2,2,2,0,1,0
1307,59,0.0,Non-Travel,Human Resources,2,4,Human Resources,3,Female,2,5,Manager,4,Married,18844,9,No,21,4,4,1,30,3,3,3,2,2,2,0,1,1
1308,28,1.0,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,1,Research Scientist,2,Single,2216,7,Yes,13,3,4,0,10,4,3,7,7,3,7,0,0,0
1309,50,1.0,Travel_Frequently,Sales,1,4,Other,4,Male,3,2,Sales Executive,3,Single,4728,3,Yes,14,3,4,0,5,4,3,0,0,0,0,1,1,0
1310,30,0.0,Travel_Rarely,Research & Development,2,3,Medical,3,Female,2,2,Manufacturing Director,4,Single,6877,5,Yes,24,4,2,0,12,4,2,0,0,0,0,1,1,0
1311,30,0.0,Travel_Rarely,Research & Development,9,2,Medical,4,Male,2,1,Laboratory Technician,3,Single,2206,1,No,13,3,1,0,10,5,3,10,0,1,8,0,1,0
1312,30,1.0,Travel_Rarely,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,Single,1081,1,No,13,3,3,0,1,3,2,1,0,0,0,0,1,0
1313,21,0.0,Non-Travel,Sales,9,2,Medical,1,Male,3,1,Sales Representative,4,Single,2610,1,No,24,4,3,0,3,3,2,3,2,2,2,0,1,0
1314,35,1.0,Travel_Rarely,Research & Development,14,4,Other,3,Male,2,1,Laboratory Technician,2,Divorced,3743,1,Yes,24,4,4,1,5,2,1,4,2,0,2,0,1,1
1315,40,0.0,Travel_Rarely,Research & Development,10,4,Life Sciences,4,Female,4,1,Laboratory Technician,3,Married,2213,3,Yes,13,3,3,1,10,3,3,7,7,1,7,0,0,0
1316,31,1.0,Travel_Rarely,Sales,29,4,Marketing,1,Female,2,2,Sales Executive,4,Married,5468,1,No,14,3,1,2,13,3,3,12,7,5,7,0,0,0
1317,56,0.0,Travel_Rarely,Research & Development,9,3,Medical,3,Male,3,4,Healthcare Representative,4,Married,11103,7,No,11,3,3,0,30,1,2,10,7,1,1,0,0,1
1318,44,1.0,Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,2342,1,Yes,12,3,3,3,6,2,2,5,3,2,3,0,0,0
1319,46,0.0,Travel_Rarely,Research & Development,15,2,Life Sciences,4,Male,3,5,Research Director,2,Married,19081,5,No,11,3,1,1,25,2,3,4,2,0,3,0,1,1
1320,40,0.0,Travel_Rarely,Research & Development,19,2,Medical,3,Male,3,2,Laboratory Technician,4,Married,2741,8,Yes,15,3,3,1,15,2,4,7,2,3,7,0,1,0
1321,46,0.0,Travel_Rarely,Human Resources,5,2,Medical,2,Male,3,2,Human Resources,2,Divorced,5021,8,Yes,22,4,4,1,16,2,3,4,2,0,2,0,1,1
1322,35,0.0,Travel_Rarely,Sales,1,4,Marketing,3,Male,2,2,Sales Executive,1,Single,4312,0,No,14,3,2,0,16,2,3,15,13,2,8,0,0,0
1323,40,0.0,Travel_Frequently,Research & Development,9,4,Medical,2,Female,3,3,Research Director,3,Single,13499,9,No,17,3,3,0,20,3,2,18,7,2,13,0,0,0
1324,36,0.0,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,4,3,Research Director,1,Married,11713,9,No,14,3,1,1,10,2,3,8,7,0,5,0,0,0
1325,43,0.0,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,2,Research Scientist,3,Single,4081,1,Yes,14,3,1,0,20,3,1,20,7,1,8,0,0,1
1326,31,0.0,Travel_Frequently,Sales,5,3,Marketing,4,Female,3,1,Sales Representative,2,Divorced,2789,1,No,11,3,3,1,2,5,2,2,2,2,2,0,1,1
1327,36,0.0,Travel_Rarely,Human Resources,13,3,Human Resources,3,Male,3,1,Human Resources,2,Married,2143,4,No,13,3,2,1,8,2,3,5,2,0,4,0,1,0
1328,36,0.0,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,4,3,1,17,2,3,7,7,7,7,0,0,1
1329,45,0.0,Travel_Rarely,Sales,2,2,Technical Degree,2,Male,1,2,Sales Representative,3,Single,6632,0,No,13,3,1,0,9,3,3,8,7,3,1,0,0,1
1330,27,0.0,Non-Travel,Research & Development,3,3,Medical,3,Male,2,1,Research Scientist,3,Divorced,2566,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0,1,0
1331,51,0.0,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,5,Research Director,3,Single,19537,7,No,13,3,3,0,23,5,3,20,18,15,15,0,0,1
1332,53,0.0,Travel_Frequently,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,2,Married,7525,2,No,12,3,1,1,30,2,3,15,7,6,12,0,0,1
1333,31,1.0,Travel_Frequently,Research & Development,20,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,9824,3,No,12,3,1,0,12,2,3,1,0,0,0,0,1,1
1334,35,0.0,Travel_Rarely,Research & Development,27,1,Medical,3,Female,2,1,Research Scientist,1,Single,2559,1,No,11,3,4,0,6,3,2,6,5,1,1,0,0,0
1335,27,0.0,Travel_Rarely,Research & Development,11,1,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,2099,0,No,14,3,2,0,6,3,4,5,0,1,4,0,1,0
1336,27,0.0,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,1,Laboratory Technician,2,Divorced,3816,1,No,11,3,2,1,5,2,3,5,2,0,4,0,1,1
1337,34,0.0,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,2,2,Manufacturing Director,1,Married,5957,6,No,13,3,2,1,13,3,3,11,9,5,9,0,0,0
1338,38,1.0,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,Married,5321,2,No,11,3,4,1,10,1,3,8,3,7,7,0,0,0
1339,24,0.0,Travel_Rarely,Sales,3,2,Other,1,Female,3,2,Sales Executive,3,Married,4999,0,No,21,4,1,1,4,2,2,3,2,0,2,0,1,0
1340,44,0.0,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Male,3,4,Research Director,1,Married,16328,3,No,13,3,3,1,24,1,4,20,6,14,17,0,0,1
1341,43,1.0,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,2,4,Research Director,3,Married,17603,1,No,24,4,1,1,14,3,3,14,10,6,11,0,0,1
1342,38,0.0,Travel_Frequently,Research & Development,7,3,Life Sciences,4,Male,4,1,Research Scientist,3,Divorced,2610,1,No,11,3,4,3,4,2,3,4,2,0,3,0,1,0
1343,33,1.0,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,8564,2,Yes,20,4,3,0,11,2,2,0,0,0,0,1,1,1
1344,41,0.0,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,1,No,13,3,1,0,19,4,3,19,2,11,9,0,1,0
1345,46,0.0,Travel_Rarely,Sales,2,3,Technical Degree,3,Female,1,4,Manager,2,Married,16872,3,Yes,12,3,2,1,28,2,2,7,7,7,7,0,0,0
1346,42,1.0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,1,Laboratory Technician,2,Married,4841,4,No,14,3,2,1,4,3,3,1,0,0,0,0,1,1
1347,30,0.0,Travel_Rarely,Sales,12,3,Technical Degree,2,Female,3,2,Sales Executive,3,Single,6577,0,No,11,3,2,0,6,6,3,5,4,4,4,0,0,0
1348,46,0.0,Travel_Rarely,Research & Development,1,4,Medical,4,Male,3,5,Research Director,4,Divorced,19627,9,No,17,3,4,2,23,0,3,2,2,2,2,0,1,1
1349,36,1.0,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,6962,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0,1,1
1350,27,0.0,Travel_Rarely,Research & Development,7,3,Medical,4,Female,2,2,Healthcare Representative,1,Single,6811,8,No,19,3,1,0,9,2,1,7,6,0,7,0,0,0
1351,32,0.0,Travel_Frequently,Research & Development,2,2,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4998,4,Yes,14,3,4,0,10,2,3,8,7,0,7,0,0,1
1352,21,1.0,Travel_Rarely,Research & Development,5,1,Medical,3,Male,3,1,Research Scientist,4,Single,3117,1,No,18,3,3,0,3,2,3,2,2,2,2,0,1,0
1353,41,0.0,Travel_Rarely,Sales,6,3,Life Sciences,4,Female,3,3,Manager,4,Single,13591,3,Yes,18,3,3,0,16,3,3,1,0,0,0,0,1,0
1354,21,1.0,Travel_Frequently,Sales,1,1,Technical Degree,1,Female,2,1,Sales Representative,2,Single,2174,1,Yes,11,3,3,0,3,3,3,3,2,1,2,0,1,0
1355,34,0.0,Travel_Frequently,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,1,Divorced,2996,5,No,14,3,3,2,10,2,3,4,3,1,3,0,0,0
1356,36,0.0,Travel_Frequently,Research & Development,18,4,Life Sciences,3,Male,4,1,Laboratory Technician,4,Married,3688,4,No,18,3,4,2,4,2,3,1,0,0,0,0,1,1
1357,34,0.0,Travel_Frequently,Sales,2,4,Marketing,3,Female,3,1,Sales Representative,3,Married,2231,6,No,18,3,4,1,6,3,3,4,3,1,2,0,0,0
1358,38,1.0,Travel_Rarely,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,5811,3,Yes,16,3,3,1,15,2,3,1,0,1,0,0,1,0
1359,26,1.0,Travel_Rarely,Research & Development,25,3,Life Sciences,1,Male,1,1,Laboratory Technician,3,Single,2293,1,No,12,3,3,0,1,2,2,1,0,0,1,0,1,0
1360,38,1.0,Travel_Frequently,Research & Development,2,3,Medical,4,Female,2,1,Laboratory Technician,2,Single,2440,1,No,22,4,2,0,4,3,3,4,3,3,3,0,0,0
1361,48,0.0,Travel_Rarely,Research & Development,2,2,Technical Degree,4,Male,4,1,Laboratory Technician,2,Single,2559,5,No,11,3,3,0,7,4,2,1,0,0,0,0,1,0
1362,53,0.0,Travel_Rarely,Research & Development,13,2,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,4450,1,No,11,3,3,2,5,3,3,4,2,1,3,0,1,0
1363,39,0.0,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,2,Sales Executive,4,Married,6120,3,Yes,12,3,4,2,8,2,4,5,4,1,4,0,0,0
1364,32,1.0,Travel_Rarely,Sales,2,4,Marketing,3,Male,2,2,Sales Executive,2,Single,9907,7,Yes,12,3,3,0,7,3,2,2,2,2,2,0,1,1
1365,34,1.0,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,4,No,17,3,3,1,11,3,2,7,1,0,7,0,1,1
1366,38,1.0,Travel_Frequently,Research & Development,8,3,Medical,4,Female,2,2,Research Scientist,2,Divorced,2133,1,Yes,16,3,3,1,20,3,3,20,11,0,7,0,0,0
1367,34,1.0,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,2,Research Scientist,4,Married,5484,9,No,17,3,2,1,9,3,2,2,2,2,1,0,1,1
1368,31,0.0,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,3,Sales Executive,4,Divorced,10793,1,No,18,3,1,1,13,5,3,13,7,9,9,0,0,1
1369,27,0.0,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,1,2,Sales Executive,4,Single,5071,3,No,20,4,2,0,8,3,3,6,2,0,0,0,1,0
1370,45,0.0,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,0,0,1
1371,32,0.0,Travel_Frequently,Research & Development,7,3,Life Sciences,2,Male,4,1,Laboratory Technician,2,Married,2794,1,No,20,4,3,0,5,3,1,5,1,0,3,0,1,0
1372,56,0.0,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,1,3,Manufacturing Director,4,Single,7260,4,No,11,3,1,0,37,3,2,6,4,0,2,0,0,0
1373,51,0.0,Travel_Rarely,Research & Development,7,4,Medical,2,Male,2,2,Manufacturing Director,3,Married,6132,2,No,17,3,3,0,10,2,3,1,0,0,0,0,1,0
1374,50,0.0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,4,Research Director,3,Married,17639,5,No,16,3,4,0,30,3,3,4,3,0,3,0,0,1
1375,28,0.0,Travel_Rarely,Research & Development,3,3,Medical,4,Female,3,3,Manufacturing Director,2,Divorced,7655,0,No,17,3,2,3,10,3,2,9,7,1,7,0,0,1
1376,33,1.0,Travel_Frequently,Research & Development,29,4,Medical,1,Female,2,2,Research Scientist,3,Single,4508,1,No,22,4,2,0,14,4,3,13,7,3,8,0,0,1
1377,29,1.0,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Female,2,1,Research Scientist,1,Single,2404,6,Yes,20,4,3,0,3,5,3,0,0,0,0,1,1,0
1378,41,0.0,Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,2,Manufacturing Director,3,Single,5003,6,No,14,3,2,0,8,6,3,2,2,2,1,0,1,0
1379,52,1.0,Travel_Rarely,Research & Development,8,4,Medical,3,Male,2,2,Research Scientist,2,Married,4941,2,No,15,3,1,0,11,3,2,8,2,7,7,0,1,1
1380,22,1.0,Travel_Frequently,Research & Development,3,4,Life Sciences,3,Male,2,1,Research Scientist,4,Married,2853,0,Yes,11,3,2,1,1,5,3,0,0,0,0,1,1,0
1381,35,1.0,Travel_Rarely,Research & Development,27,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6883,2,No,16,3,2,1,17,3,3,7,7,0,7,0,0,0
1382,28,0.0,Travel_Rarely,Research & Development,19,4,Medical,4,Male,2,1,Laboratory Technician,1,Married,3196,1,No,12,3,3,3,6,2,3,6,5,3,3,0,0,0
1383,27,1.0,Travel_Rarely,Sales,2,2,Medical,1,Female,4,2,Sales Executive,3,Single,6500,0,No,14,3,2,0,9,5,2,8,7,0,7,0,0,0
1384,27,0.0,Travel_Rarely,Research & Development,3,4,Medical,1,Male,2,1,Research Scientist,4,Single,2045,0,No,13,3,4,0,5,0,3,4,2,1,1,0,1,0
1385,47,0.0,Travel_Frequently,Sales,4,1,Medical,2,Male,3,2,Sales Representative,3,Single,2976,3,No,19,3,1,0,5,3,3,0,0,0,0,1,1,1
1386,27,1.0,Travel_Rarely,Research & Development,8,3,Medical,2,Female,4,1,Research Scientist,3,Married,3517,7,No,17,3,1,0,5,0,3,3,2,0,2,0,1,1
1387,44,0.0,Non-Travel,Research & Development,23,3,Medical,2,Male,3,2,Laboratory Technician,2,Married,2042,4,No,12,3,3,1,17,3,4,3,2,1,2,0,1,0
1388,33,1.0,Non-Travel,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,4,0,13,2,2,11,7,1,7,0,0,0
1389,33,0.0,Travel_Rarely,Research & Development,14,3,Medical,4,Female,3,1,Research Scientist,2,Married,2756,1,No,13,3,4,1,8,5,3,8,7,1,6,0,0,0
1390,28,1.0,Travel_Rarely,Research & Development,29,1,Life Sciences,3,Male,1,2,Manufacturing Director,2,Married,6549,1,No,14,3,2,2,8,2,2,8,6,1,7,0,0,0
1391,35,0.0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,2,3,Manufacturing Director,2,Divorced,10274,2,No,18,3,2,1,15,2,4,7,7,6,4,0,0,1
1392,35,1.0,Travel_Rarely,Sales,28,4,Life Sciences,2,Female,2,1,Sales Representative,3,Married,2430,0,No,23,4,1,2,6,5,3,5,3,4,2,0,0,0
1393,47,1.0,Travel_Rarely,Sales,2,4,Life Sciences,2,Female,4,4,Manager,2,Divorced,15972,6,No,14,3,3,3,29,2,3,3,2,1,2,0,1,0
1394,45,0.0,Travel_Rarely,Research & Development,6,4,Other,4,Male,3,3,Research Director,1,Married,13245,4,Yes,14,3,2,0,17,3,4,0,0,0,0,1,1,0
1395,35,0.0,Travel_Rarely,Research & Development,25,4,Medical,3,Female,3,3,Healthcare Representative,3,Divorced,10388,1,Yes,11,3,3,1,16,3,2,16,10,10,1,0,0,1
1396,34,0.0,Travel_Rarely,Research & Development,5,3,Medical,3,Female,2,3,Manager,1,Single,11631,2,No,12,3,4,0,14,6,3,11,10,5,8,0,0,0
1397,36,1.0,Non-Travel,Research & Development,9,4,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2810,1,No,22,4,2,0,5,3,3,5,4,0,2,0,0,0
1398,24,0.0,Travel_Rarely,Sales,4,1,Medical,4,Female,3,2,Sales Executive,3,Married,4162,1,Yes,12,3,3,2,5,3,3,5,4,0,3,0,0,0
1399,33,1.0,Travel_Rarely,Research & Development,21,3,Medical,2,Male,4,1,Laboratory Technician,2,Married,2028,1,No,18,3,4,3,14,6,3,14,11,2,13,0,0,0
1400,26,1.0,Travel_Rarely,Sales,4,4,Marketing,4,Male,2,2,Sales Executive,4,Single,5828,1,Yes,12,3,2,0,8,0,3,8,7,7,4,0,0,0
1401,32,0.0,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,2,Sales Executive,2,Married,4078,0,Yes,13,3,1,3,4,3,2,3,2,1,2,0,1,0
1402,43,0.0,Travel_Rarely,Research & Development,2,2,Medical,4,Female,4,1,Research Scientist,3,Divorced,2645,1,No,12,3,4,2,6,3,2,5,3,1,4,0,0,0
